phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,4096,4096,4096,BF16x9,1.650934e+02,3.329968e-03,,,,,
-1.000000,4096,4096,4096,CGEMM,7.456702e+01,7.372640e-03,,,,,
-1.000000,8192,8192,8192,OS2-i8-fast-3,1.107031e+03,3.972832e-03,8.423040e-04,2.419056e-03,4.129440e-04,2.846400e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-4,7.676053e+02,5.729568e-03,1.063728e-03,3.771408e-03,5.525120e-04,3.256480e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-5,6.218380e+02,7.072656e-03,1.092688e-03,4.892560e-03,6.953760e-04,3.706880e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-6,5.209909e+02,8.441696e-03,1.251600e-03,5.934496e-03,8.335680e-04,4.095840e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-7,4.406811e+02,9.980112e-03,1.437168e-03,7.085824e-03,9.850400e-04,4.485120e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-8,3.909970e+02,1.124829e-02,1.880912e-03,7.767872e-03,1.105664e-03,4.710560e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-9,3.487227e+02,1.261187e-02,2.054880e-03,8.774544e-03,1.244624e-03,5.120000e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-10,3.181214e+02,1.382506e-02,2.239024e-03,9.629248e-03,1.372448e-03,5.365440e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-11,2.938884e+02,1.496502e-02,2.382704e-03,1.048666e-02,1.500800e-03,5.606240e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-12,2.689210e+02,1.635442e-02,2.948304e-03,1.114376e-02,1.629184e-03,5.887840e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-3,7.845428e+02,5.605872e-03,2.160832e-03,2.706848e-03,4.140000e-04,3.031040e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-4,6.199993e+02,7.093632e-03,2.410064e-03,3.787936e-03,5.523680e-04,3.276800e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-5,5.197211e+02,8.462320e-03,2.580432e-03,4.805424e-03,6.923520e-04,3.645280e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-6,4.394636e+02,1.000776e-02,2.832880e-03,5.915472e-03,8.331840e-04,4.075360e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-7,3.943220e+02,1.115344e-02,2.933200e-03,6.821328e-03,9.695840e-04,4.280000e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-8,3.467362e+02,1.268413e-02,3.419040e-03,7.687632e-03,1.101728e-03,4.648640e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-9,3.176802e+02,1.384426e-02,3.544272e-03,8.527680e-03,1.236176e-03,4.945760e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-10,2.937624e+02,1.497144e-02,3.699136e-03,9.353568e-03,1.362560e-03,5.206720e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-11,2.697050e+02,1.630688e-02,3.916528e-03,1.032280e-02,1.500656e-03,5.529440e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-12,2.496219e+02,1.761883e-02,4.144096e-03,1.125870e-02,1.628672e-03,5.979840e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-3,3.839619e+02,1.145438e-02,1.367968e-03,8.624592e-03,1.110048e-03,3.256000e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-4,2.782655e+02,1.580522e-02,1.781632e-03,1.214989e-02,1.481920e-03,3.604160e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-5,2.198918e+02,2.000096e-02,2.108320e-03,1.562307e-02,1.849632e-03,3.932160e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-6,1.854119e+02,2.372042e-02,2.880384e-03,1.815938e-02,2.220240e-03,4.065120e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-7,1.585696e+02,2.773574e-02,3.600080e-03,2.103568e-02,2.596608e-03,4.418240e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-8,1.388507e+02,3.167464e-02,4.346528e-03,2.380883e-02,2.965424e-03,4.776800e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-9,1.257460e+02,3.497563e-02,5.121968e-03,2.597346e-02,3.337104e-03,5.024000e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-10,1.108009e+02,3.969325e-02,5.981728e-03,2.936925e-02,3.709984e-03,5.073760e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-11,9.889406e+01,4.447230e-02,9.285152e-03,3.027381e-02,4.070656e-03,5.222080e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-12,8.933587e+01,4.923046e-02,1.054237e-02,3.353694e-02,4.444672e-03,5.908640e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-3,3.282261e+02,1.339944e-02,3.100528e-03,8.851136e-03,1.111040e-03,3.276960e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-4,2.524799e+02,1.741939e-02,3.533616e-03,1.205483e-02,1.481888e-03,3.604160e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-5,2.118813e+02,2.075712e-02,3.768864e-03,1.475080e-02,1.849664e-03,3.747680e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-6,1.744635e+02,2.520898e-02,4.535040e-03,1.802218e-02,2.220688e-03,4.034400e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-7,1.504191e+02,2.923861e-02,5.186448e-03,2.099438e-02,2.596784e-03,4.382720e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-8,1.350957e+02,3.255506e-02,5.777936e-03,2.332714e-02,2.965376e-03,4.648640e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-9,1.208809e+02,3.638331e-02,6.376896e-03,2.594419e-02,3.337120e-03,4.955840e-04,
