phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,8192,8192,8192,OS2-fast-2,6.776616e+04,1.000000e+00,7.088261e+02,6.204690e-03,1.116933e-03,4.102825e-03,5.165823e-04,4.493444e-04,
5.000000e-01,8192,8192,8192,OS2-fast-3,8.860738e+06,2.997087e-01,4.818658e+02,9.127118e-03,1.364461e-03,6.401928e-03,7.751163e-04,5.664623e-04,
5.000000e-01,8192,8192,8192,OS2-fast-4,5.424526e+05,2.088294e-02,3.681646e+02,1.194587e-02,1.573326e-03,8.801173e-03,1.032685e-03,5.194896e-04,
5.000000e-01,8192,8192,8192,OS2-fast-5,2.790876e+04,1.314003e-03,2.989620e+02,1.471106e-02,1.702557e-03,1.106693e-02,1.291920e-03,6.300574e-04,
5.000000e-01,8192,8192,8192,OS2-fast-6,8.497811e+03,8.208996e-05,2.506785e+02,1.754457e-02,1.982268e-03,1.325883e-02,1.549585e-03,7.341677e-04,
5.000000e-01,8192,8192,8192,OS2-fast-7,3.638780e+02,5.067961e-06,2.156933e+02,2.039028e-02,2.226344e-03,1.548887e-02,1.808180e-03,8.471028e-04,
5.000000e-01,8192,8192,8192,OS2-fast-8,6.514898e+00,2.590167e-07,1.894851e+02,2.321051e-02,2.519834e-03,1.783399e-02,2.066490e-03,7.704841e-04,
5.000000e-01,8192,8192,8192,OS2-fast-9,5.976547e-01,2.271667e-08,1.685970e+02,2.608615e-02,2.813793e-03,2.004838e-02,2.324925e-03,8.792346e-04,
5.000000e-01,8192,8192,8192,OS2-fast-10,4.332763e-03,2.070200e-08,1.520001e+02,2.893451e-02,3.182860e-03,2.216818e-02,2.583151e-03,9.805416e-04,
5.000000e-01,8192,8192,8192,OS2-fast-11,1.436476e-02,2.070903e-08,1.382007e+02,3.182361e-02,3.577071e-03,2.429505e-02,2.841220e-03,1.090262e-03,
